StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes_Outbound,Routes_Inbound,Total_Routes,Both_Directions,HasSupport
3448,QBT 153,Phòng khám Đa khoa Thành An,Ô sơn,Quận Bình Tân,Phường Tân Tạo,1689,Tỉnh lộ 10,No,Đang khai thác,106.577055,10.759117,PkDkTA 1689 Tl10,,"73, 81",2,No,False
1152,Q12 127,Trung tâm Văn hóa Quận 12,Nhà chờ,Quận 12,,Trung tâm văn hóa Quận 12,Quốc lộ 22,No,Đang khai thác,106.607863,10.85466,TtVhQ12 TtvhQ12 Ql22,74,,1,No,False
3156,QTP 069,Trạm Đường CN 13,Nhà chờ,Quận Tân Phú,Phường Sơn Kỳ,473,Lê Trọng Tấn,No,Đang khai thác,106.613106,10.809837,TDC13 473 LTT,,69,1,No,False
3128,HBC 207,Đình Chánh An Phú,Ô sơn,Huyện Bình Chánh,,A6/183,Quốc lộ 50,No,Đang khai thác,106.650681,10.677899,DCAP A Ql50,,47,1,No,False
7858,QBTH 164,Đường số 8,Trụ dừng,Quận Bình Thạnh,Phường 01,208-210,Chu Văn An,Có,Chưa khai thác,106.706242,10.81091,Ds8 208-210 CVA,161,,1,No,True
1303,HHM 030,Ngã tư Hóc Môn,Trụ dừng,Huyện Hóc Môn,Thị trấn Hóc Môn,53/1 (số cũ 206),Quốc lộ 22,No,Đang khai thác,106.586732,10.884615,NtHM 53/1(c206) Ql22,74,,1,No,False
3733,HBC 358,Hưng Nhơn,Trụ dừng,Huyện Bình Chánh,,Kế 100A,Nguyễn Cửu Phú,No,Đang khai thác,106.581582,10.717812,HN K100A NCP,73,,1,No,False
3274,Q9 046,Cổng Đình,Trụ dừng,TP. Thủ Đức - KV2,,7,Đình Phong Phú,No,Đang khai thác,106.781273,10.843785,CD 7 DPP,"57, 99",,2,No,False
192,Q3 052,Chùa Vĩnh Nghiêm,Trụ dừng,Quận 3,Phường 07,321-323,Nam Kỳ Khởi Nghĩa,No,Đang khai thác,106.683022,10.790381,CVN 321-323 NKKN,,4,1,No,False
903,Q10 096,Công viên Lê Thị Riêng,Trụ dừng,Quận 10,,19,Trường Sơn,No,Đang khai thác,106.666237,10.785224,CvLTR 19 TS,103,,1,No,False
7638,QTD 263,Nhà Khách ĐHQG,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Đối diện nhà khách ĐHQG (CX353-355),Nguyễn Du,Có,Đang khai thác,106.795558,10.880864,NKD DdnkD( ND,99,,1,No,True
3915,HBC 326,Bãi tập xe Trường Cao đẳng Giao thông vận tải 3,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,Đ/d D5/589 (Đối diện D5/595),"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.511899,10.782695,BtxTCdGtvt3 DD(dD VTBC,,81,1,No,False
988,QGV 183,Công ty 32,Trụ dừng,Quận Gò Vấp,,67,Quang Trung,No,Đang khai thác,106.676688,10.827468,Ct32 67 QT,,103,1,No,False
691,HBC 241,Minh Quân,Trụ dừng,Huyện Bình Chánh,,B17/20 (D17/20),Hương Lộ 11,No,Đang khai thác,106.595128,10.66016,MQ B( HL11,,9,1,No,False
7915,TPTĐ 047,The Estella,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,The Estella,Đường số 25,Có,Đang khai thác,106.748552,10.800769,TE TE Ds25,,153,1,No,True
1893,QBT 059,Hương lộ 2,Ô sơn,Quận Bình Tân,,1069,Quốc lộ 1A,No,Đang khai thác,106.591965,10.772055,Hl2 1069 Ql1A,151,,1,No,False
8007,TPTĐ 137,Chung cư Vista Verde,Trụ dừng,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Tòa Orchid - Chung cư Vista Verde,Trương Văn Bang,Có,Đang khai thác,106.755838,10.775898,CcVV TO-CcVV TVB,99,,1,No,True
878,HBC 011,Chung cư Conic,Trụ dừng,Huyện Bình Chánh,,Cột đèn 184,Nguyễn Văn Linh,No,Đang khai thác,106.64227,10.709506,CcC Cd184 NVL,102,,1,No,False
3697,Q9 136,phim trường,Trụ dừng,TP. Thủ Đức - KV2,Phường Long Phước,Đối diện 168,Long Thuận,No,Đang khai thác,106.846359,10.81146,pt Dd168 LT,76,88,2,Yes,False
7821,Q7 198,Khu chế xuất Tân Thuận,Trụ dừng,Quận 7,Phường Bình Thuận,KCX Tân Thuận,Nguyễn Văn Linh,Có,Đang khai thác,106.726255,10.752672,KcxTT KTT NVL,,20,1,No,True
7534,QBT 297,Đường Tên Lửa,Trụ dừng,Quận Bình Tân,Phường Bình Trị Đông B,339-341,Đường số 1,Có,Đang khai thác,106.611124,10.747507,DTL 339-341 Ds1,41,,1,No,True
7870,TPTĐ 001,Công viên Bờ Sông Sài Gòn-Thảo Điền,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,Đối diện Công viên Bờ Sông Sài Gòn-Thảo Điền,Nguyễn Văn Hưởng,Có,Đang khai thác,106.72854,10.801637,CvBSSGD DdCvBSSGD NVH,153,,1,No,True
19,Q5 097,Trần Bình Trọng,Trụ dừng,Quận 5,,813,Trần Hưng Đạo,No,Đang khai thác,106.680041,10.754912,TBT 813 THD,,1,1,No,False
3121,HBC 199,Bệnh viện Tâm thần Bình Minh,Trụ dừng,Huyện Bình Chánh,Xã Quy Đức,A11/32A,Quốc lộ 50,No,Đang khai thác,106.656024,10.648282,BvTtBM A Ql50,,47,1,No,False
3188,QTD 228,Đường Tam Bình,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,173,Hiệp Bình,No,Đang khai thác,106.728932,10.844887,DTB 173 HB,,57,1,No,False
8121,TPTĐ 232,Chung cư Flora Anh Đào,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,7-9,Đường D3,No,Đang khai thác,106.778387,10.806171,CcFAD 7-9 DD,29,,1,No,False
3637,HHM 036,Cây xăng Hoàng Anh 2,Trụ dừng,Huyện Hóc Môn,Xã Tân Hiệp,428,Quốc lộ 22,No,Đang khai thác,106.572071,10.905691,CxHA2 428 Ql22,74,,1,No,False
3058,QBTH 066,Trường khiếm thính Hy vọng,Trụ dừng,Quận Bình Thạnh,,25,Nguyễn Văn Lạc,No,Đang khai thác,106.709776,10.794836,TktHv 25 NVL,,44,1,No,False
1195,Q4 008,Chùa Anh Linh,Trụ dừng,Quận 4,,160-162,Hoàng Diệu,No,Đang khai thác,106.703183,10.76308,CAL 160-162 HD,,44,1,No,False
3406,Q12 141,Ngân hàng ACB,Trụ dừng,Quận 12,,90A,Nguyễn Văn Quá,No,Đang khai thác,106.627148,10.829908,NhA 90A NVQ,62,,1,No,False
3045,QBTH 025,Chợ Bình Quới,Trụ dừng,Quận Bình Thạnh,,357,Bình Quới,No,Đang khai thác,106.735913,10.826511,CBQ 357 BQ,,44,1,No,False
870,HBC 002,Cầu Ông Bé,Trụ dừng,Huyện Bình Chánh,,Trụ điện  T NVL 14,Nguyễn Văn Linh,No,Đang khai thác,106.683946,10.728575,COB TdTN14 NVL,102,,1,No,False
2052,Q12 059,Cầu vượt Quang Trung,Trụ dừng,Quận 12,,170,Tô Ký,No,Đang khai thác,106.632185,10.849823,CvQT 170 TK,62,,1,No,False
1796,QBT 044,Ngã tư An Lạc,Trụ dừng,Quận Bình Tân,Phường An Lạc,551,Hồ Học Lãm,No,Đang khai thác,106.606819,10.728676,NtAL 551 HHL,,151,1,No,False
7074,HNB 130,Cầu Bảng 2,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,Trụ đèn 50,Nguyễn Hữu Thọ,Có,Đang khai thác,106.719368,10.690593,CB2 Td50 NHT,,72,1,No,True
1970,QTP 086,Trường Tiểu Học Tân Quý,Trụ dừng,Quận Tân Phú,Phường Tân Qúy,545,Tân Kỳ Tân Quý,No,Đang khai thác,106.61688,10.79844,TTHTQ 545 TKTQ,69,,1,No,False
3384,QTD 136,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,TP. Thủ Đức - KV3,,7/16,Kha Vạn Cân,No,Tạm ngưng khai thác,106.762476,10.867778,NhtcPD 7/16 KVC,,93,1,No,False
3453,QBT 165,Da sà cũ,Trụ dừng,Quận Bình Tân,,481,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",No,Đang khai thác,106.618967,10.757267,"Dsc 481 Tl10,TanTHCMVN",,81,1,No,False
4217,Q6 066,Bệnh viện Quận 6,Trụ dừng,Quận 6,,256B-256C,Nguyễn Văn Luông,No,Đang khai thác,106.635157,10.747096,BvQ6 256B-256C NVL,,61,1,No,False
7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,277-279-275Y,Phạm Ngũ Lão,Có,Đang khai thác,106.690941,10.76767,TTT 277-279-275Y PNL,"4, 20, 65, 69, 72, 88, 93, 102",,8,No,True
1519,Q9 067,Ngã 3 Long Trường,Trụ dừng,TP. Thủ Đức - KV2,,766 (487),Lã Xuân Oai,No,Đang khai thác,106.816962,10.806007,N3LT 766( LXO,,141,1,No,False
3343,HBC 070,Gia Hưng,Trụ dừng,Huyện Bình Chánh,Xã Lê Minh Xuân,Cột điện T238T (Gia Hưng),Trần Đại Nghĩa,No,Đang khai thác,106.543458,10.741984,GH CdT(H TDN,,61,1,No,False
2571,Q1 112,Tòa án nhân dân Q1,Trụ dừng,Quận 1,,3B,Lý Tự Trọng,No,Đang khai thác,106.705338,10.782521,TandQ 3B LTT,44,,1,No,False
641,HBC 368,Văn phòng Ấp 5,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,C11/12,Quốc lộ 1A,No,Đang khai thác,106.588969,10.681494,VpA5 C Ql1A,9,,1,No,False
1249,Q7 078,Ngã 3 Tân Quy,Trụ dừng,Quận 7,Phường Tân Hưng,458B,Nguyễn Hữu Thọ,No,Đang khai thác,106.701708,10.744229,N3TQ 458B NHT,,72,1,No,False
2729,QGV 002,Vincom Plaza,Trụ dừng,Quận Gò Vấp,,12,Phan Văn Trị,No,Đang khai thác,106.688409,10.827184,VP 12 PVT,"146, 161",,2,No,False
4095,Q9 247,Trường cao đẳng Công Thương,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,Trường cao đẳng Công Thương,Tăng Nhơn Phú,No,Đang khai thác,106.774632,10.830419,TcdCT TcdCT TNP,99,,1,No,False
3333,HBC 047,Thiên Thành ,Trụ dừng,Huyện Bình Chánh,,B19/405K,Trần Đại Nghĩa,No,Đang khai thác,106.565108,10.733203,TT B TDN,61,,1,No,False
2127,Q7 010,Phú Thuận,Trụ dừng,Quận 7,Phường Tân Phú,748,Huỳnh Tấn Phát,No,Đang khai thác,106.731652,10.731337,PT 748 HTP,20,,1,No,False
1500,QTD 052,Chợ Thủ Đức,Trụ dừng,TP. Thủ Đức - KV3,,13,Tô Ngọc Vân,No,Đang khai thác,106.75428,10.851198,CTD 13 TNV,,"29, 141",2,No,False
7249,Q12 202,UBND Quận 12,Trụ dừng,Quận 12,Phường An Phú Đông,A101-A100,Lê Thị Riêng,Có,Đang khai thác,106.654839,10.863277,UQ12 A LTR,146,,1,No,True
3704,Q9 117,Lò Lu,Trụ dừng,TP. Thủ Đức - KV2,,Cột điện PB 28,Lò Lu,No,Đang khai thác,106.828857,10.825013,LL CdP28 LL,76,,1,No,False
855,Q4 027,Bưu Điện Quận 4,Trụ dừng,Quận 4,,136-138,Nguyễn Tất Thành,No,Đang khai thác,106.70763,10.76385,BDQ4 136-138 NTT,"20, 102",,2,No,False
3474,HBC 288,Kênh A,Ô sơn,Huyện Bình Chánh,Xã Phạm Văn Hai,Cafe 94 (2A/94),Tỉnh lộ 10 Bình Chánh,No,Đang khai thác,106.533437,10.780034,KA C94( Tl10BC,81,,1,No,False
3201,BX 32,Chợ Phước Bình,Bến xe,TP. Thủ Đức - KV2,,ĐẦU BẾN TRƯỜNG TC NGHỀ TPHCM CƠ SỞ 3,Đại Lộ 3,No,Đang khai thác,106.770912,10.812699,CPB DBTTNTCS3 DL3,57,57,2,Yes,False
2777,Q12 080,Trạm điện Hóc Môn,Trụ dừng,Quận 12,,1956,Quốc lộ 1A,No,Đang khai thác,106.640918,10.857668,TdHM 1956 Ql1A,,62,1,No,False
4061,Q2 061,Nhà thiếu nhi Quận 2,Trụ dừng,TP. Thủ Đức - KV1,,201,Nguyễn Duy Trinh,No,Đang khai thác,106.761909,10.787904,NtnQ2 201 NDT,,"88, 153",2,No,False
7159,Q9 281,Trạm Hutech - Khu Công nghệ cao,Nhà chờ,TP. Thủ Đức - KV2,Phường Hiệp Phú,Trước Trung tâm Đào tạo NL CLC Hutech,Song hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.785523,10.856191,TH-KCnc TTtDtNCH ShpXLHN,"6, 76",,2,No,True
8,BX14,Bến xe buýt Chợ Lớn,Bến xe,Quận 5,,GA HKXB CHO LON,Lê Quang Sung,No,Đang khai thác,106.652565,10.751253,BxbCL GHCL LQS,"1, 6, 9, 47, 81","1, 6, 9, 47, 81",10,Yes,False
3139,HBC 217,Văn phòng Ấp 3,Ô sơn,Huyện Bình Chánh,Xã Bình Hưng,B13/118,Quốc lộ 50,No,Đang khai thác,106.655686,10.71552,VpA3 B Ql50,,47,1,No,False
1556,QTD 034,Khu Công nghiệp Đồng an,Ô sơn,TP. Thủ Đức - KV3,,7/2,Tỉnh lộ 43,No,Đang khai thác,106.721674,10.893744,KCnDa 7/2 Tl43,141,,1,No,False
2243,HBC 396,Trung tâm văn hóa huyện Bình Chánh,Trụ dừng,Huyện Bình Chánh,,Cột điện T15L (Trung tâm TDTT Bình Chánh),Nguyễn Hữu Trí,No,Đang khai thác,106.590192,10.695801,TtvhhBC CdT(tTBC NHT,,84,1,No,False
2959,QBTH 011,Chùa Bửu Liên,Trụ dừng,Quận Bình Thạnh,,256 (572),Xô Viết Nghệ Tĩnh,No,Đang khai thác,106.713719,10.810807,CBL 256( XVNT,44,,1,No,False
586,QTD 157,Ngã tư Bình Triệu,Trụ dừng,TP. Thủ Đức - KV3,Phường Hiệp Bình Chánh,599,Phạm Văn Đồng,No,Đang khai thác,106.715848,10.826557,NtBT 599 PVD,,93,1,No,False
1131,HNB 047,Hàng Tre,Trụ dừng,Huyện Nhà Bè,,137,Nguyễn Văn Tạo,No,Đang khai thác,106.726213,10.663465,HT 137 NVT,,72,1,No,False
1654,QBTH 118,Chợ Phan Văn Trị,Trụ dừng,Quận Bình Thạnh,,186B,Phan Văn Trị,No,Đang khai thác,106.695335,10.812493,CPVT 186B PVT,161,,1,No,False
3633,HNB 103,Hoàng Anh Gia Lai 3,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,Đối diện Hoàng Anh Gia Lai 3,Nguyễn Hữu Thọ,No,Đang khai thác,106.701981,10.719842,HAGL3 DdHAGL3 NHT,,72,1,No,False
3481,QTP 042,Trạm Phạm Văn Xảo,Trụ dừng,Quận Tân Phú,Phường Phú Thọ Hoà,320,Vườn Lài,No,Đang khai thác,106.623725,10.788317,TPVX 320 VL,69,,1,No,False
4058,Q2 056,Trường Nguyễn Văn Trỗi,Trụ dừng,TP. Thủ Đức - KV1,,885/15 (Đối diện 618),Nguyễn Duy Trinh,No,Đang khai thác,106.777557,10.788671,TNVT 885/15(d618) NDT,,"29, 88, 153",3,No,False
4320,QTP 207,Ủy Ban nhân dân quận Tân Phú,Trụ dừng,Quận Tân Phú,,564,Lũy Bán Bích,No,Đang khai thác,106.636605,10.78505,?BndqTP 564 LBB,69,,1,No,False
1121,HNB 058,Công an xã Hiệp Phước,Trụ dừng,Huyện Nhà Bè,,1244 (Cửa sắt Ba Thủy),Nguyễn Văn Tạo,No,Đang khai thác,106.739157,10.617645,CaxHP 1244(sBT NVT,,72,1,No,False
3289,HBC 280,Võ Văn Vân,Trụ dừng,Huyện Bình Chánh,Xã Phạm Văn Hai,1A7,Trần Văn Giàu,No,Đang khai thác,106.566911,10.763386,VVV 1A7 TVG,"73, 81",,2,No,False
4114,Q9 010,UBND Phường Phước Long B,Trụ dừng,TP. Thủ Đức - KV2,,Đối diện UBND phường Phước Long B,Đỗ Xuân Hợp,No,Đang khai thác,106.768768,10.826657,UPPLB DdUpPLB DXH,,"29, 99",2,No,False
497,QTD 073,Trường ĐHSP Kỹ Thuật,Trụ dừng,TP. Thủ Đức - KV3,Phường Bình Thọ,366-368,Võ Văn Ngân,No,Đang khai thác,106.771917,10.849597,TDKT 366-368 VVN,6,"57, 141",3,Yes,False
3942,HBC 406,Phước Hưng,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,Chiếu sáng 86 (Điện lực Bình Chánh),Nguyễn Hữu Trí,No,Đang khai thác,106.562973,10.688284,PH Cs86(lBC NHT,84,,1,No,False
1129,HNB 051,Công ty may Đại Sơn,Trụ dừng,Huyện Nhà Bè,,617,Nguyễn Văn Tạo,No,Đang khai thác,106.731384,10.64717,CtmDS 617 NVT,,72,1,No,False
155,Q11 015,Phú Thọ,Nhà chờ,Quận 11,,957,Đường 3/2,No,Đang khai thác,106.657881,10.762574,PT 957 D3/2,103,,1,No,False
2142,QTD 184,Trung tâm kho vận Linh Xuân,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Xuân,Trung tâm kho vận Linh Xuân,Quốc lộ 1,No,Đang khai thác,106.774932,10.870254,TtkvLX TtkvLX Ql1,,93,1,No,False
8189,TPTĐ 265,Chung Cư The Eastern,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện Chung cư Eastern (KẾ 606),Liên Phường,Có,Đang khai thác,106.797591,10.804243,CCTE DdCcE(606) LP,153,,1,No,True
2202,QTB 074,Siêu thị Big C,Nhà chờ,Quận Tân Bình,,680,Trường Chinh,No,Đang khai thác,106.635184,10.806202,StBC 680 TC,"62, 65",,2,No,False
3906,HBC 317,Trầm lầy 1,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,Đối diện C3/79,"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.477776,10.750131,Tl1 DdC VTBC,,81,1,No,False
4771,Q6 021,Vành Đai,Ô sơn,Quận 6,Phường 10,72-74,Vành Đai,Có,Đang khai thác,106.62526,10.732149,VD 72-74 VD,61,,1,No,True
252,QPN 049,Trung tâm văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,68,Nguyễn Văn Trỗi,No,Đang khai thác,106.676093,10.795421,TtvhQPN 68 NVT,4,,1,No,False
496,BX 20,Bến xe buýt Quận 8,Bến xe,Quận 8,,BẾN XE BUÝT QUẬN 8,Quốc lộ 50,No,Đang khai thác,106.656357,10.733545,BxbQ8 BXBQ8 Ql50,62,62,2,Yes,False
990,QTB 160,Công ty Satsco,Nhà chờ,Quận Tân Bình,,Công ty Satsco,Bạch Đằng,No,Đang khai thác,106.666346,10.814137,CtS CtS BD,,103,1,No,False
1156,HHM 024,Ngã 3 Củ Cải,Trụ dừng,Huyện Hóc Môn,,42/1 (62/1A),Quốc lộ 22,No,Đang khai thác,106.602697,10.862014,N3CC 42/1( Ql22,74,,1,No,False
247,Q3 048,Viện Pasteur,Nhà chờ,Quận 3,,252 (Đối diện 175),Nam Kỳ Khởi Nghĩa,No,Đang khai thác,106.688683,10.785577,VP 252(d175) NKKN,4,,1,No,False
1494,QTD 046,Chùa Vạn Hạnh,Trụ dừng,TP. Thủ Đức - KV3,Phường Tam Phú,571-573 (583),Tô Ngọc Vân,No,Đang khai thác,106.741839,10.864554,CVH 571-573( TNV,,"29, 141",2,No,False
1900,QBT 066,Trạm cân số 1,Ô sơn,Quận Bình Tân,Phường Bình Hưng Hòa,497,Quốc lộ 1A,No,Đang khai thác,106.598716,10.804131,Tcs1 497 Ql1A,151,,1,No,False
4758,HHM 038,Cầu An Hạ,Trụ dừng,Huyện Hóc Môn,Xã Tân Hiệp,Đối diện Giáo xứ Tân Thịnh,Quốc lộ 22,No,Đang khai thác,106.564102,10.916901,CAH DdGxTT Ql22,74,,1,No,False
3740,QBT 172,Trạm y tế phường Tân Tạo,Ô sơn,Quận Bình Tân,,4430,Nguyễn Cửu Phú,No,Đang khai thác,106.586604,10.755644,TytpTT 4430 NCP,73,,1,No,False
1671,Q12 004,UBND Phường Thới An,Trụ dừng,Quận 12,,UBND Phường Thới An,Lê Văn Khương,No,Đang khai thác,106.649185,10.875195,UPTA UPTA LVK,62,,1,No,False
2713,QTB 070,Ngã ba Bình Giã,Trụ dừng,Quận Tân Bình,,298,Trường Chinh,No,Đang khai thác,106.644453,10.797792,NbBG 298 TC,65,,1,No,False
2656,QTP 078,Trạm Đường Số 27,Trụ dừng,Quận Tân Phú,Phường Sơn Kỳ,216,Tân Kỳ Tân Quý,No,Đang khai thác,106.628487,10.802817,TDS27 216 TKTQ,,"41, 69",2,No,False
2532,Q2 032,Khu Dân Cư Phố Đông,Trụ dừng,TP. Thủ Đức - KV1,,918,Nguyễn Thị Định,No,Đang khai thác,106.778081,10.767412,KDCPD 918 NTD,,29,1,No,False
4003,Q9 175,Trường Hoa Hồng Đỏ,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,816-816A,Nguyễn Duy Trinh,No,Đang khai thác,106.794258,10.791008,THHD 816-816A NDT,88,,1,No,False
184,QTB 125,Siêu thị Maximart Cộng Hòa,Nhà chờ,Quận Tân Bình,,Đối diện 58 (Siêu thị Maximart),Cộng Hòa,No,Đang khai thác,106.658819,10.800833,StMCH Dd58(tM CH,,4,1,No,False
848,Q4 031,Cảng Sài Gòn,Nhà chờ,Quận 4,,Đối diện 466,Nguyễn Tất Thành,No,Đang khai thác,106.7155,10.758443,CSG Dd466 NTT,,"20, 102",2,No,False
3652,HCC 040,xóm Huế,Trụ dừng,Huyện Củ Chi,Xã Tân Thông Hội,457,Quốc lộ 22,No,Đang khai thác,106.49735,10.963449,xH 457 Ql22,,74,1,No,False
22,Q1 132,Tổng Cty Samco,Nhà chờ,Quận 1,,393 bis,Trần Hưng Đạo,No,Đang khai thác,106.688254,10.759734,TCS 393b THD,,1,1,No,False
1529,Q9 081,Dốc xóm Bến,Trụ dừng,TP. Thủ Đức - KV2,,Quán Nhà Quê,Lã Xuân Oai,No,Đang khai thác,106.799362,10.836525,DxB QNQ LXO,"76, 141",,2,No,False
3732,HBC 356,Trạm xăng Lai Lai,Trụ dừng,Huyện Bình Chánh,,Kế A2/26 (D17/24A),Nguyễn Cửu Phú,No,Đang khai thác,106.580724,10.707935,TxLL KA( NCP,73,,1,No,False
1569,Q11 046,Bãi xe buýt Đầm Sen,Nhà chờ,Quận 11,,7B (Bến xe buýt Đầm Sen),Hòa Bình,No,Đang khai thác,106.639776,10.767929,BxbDS 7B(xbDS HB,,"62, 69",2,No,False
2131,Q7 014,Mầm non Ban Mai,Trụ dừng,Quận 7,Phường Phú Mỹ,1004A,Huỳnh Tấn Phát,No,Đang khai thác,106.735412,10.722836,MnBM 1004A HTP,20,,1,No,False
8113,HBC 476,TT Y TẾ HUYỆN BÌNH CHÁNH,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,Bệnh Viện Bình Chánh,Tân Túc,Có,Đang khai thác,106.5848,10.69134,TYTHBC BVBC TT,"73, 84",84,3,Yes,True
3327,QBT 181,Đường số 5B,Trụ dừng,Quận Bình Tân,,258,Trần Đại Nghĩa,No,Đang khai thác,106.583261,10.729081,Ds5B 258 TDN,61,,1,No,False
