stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
1941,QBT 082,Ao Đôi,"Old: 790 (Đối diện Ao Đôi) Quốc lộ 1A, Phường Bình Hưng Hoà A, Quận Bình Tân | New: 790 (Đối diện Ao Đôi) Quốc lộ 1A, Phường Bình Tân | Inbound: 151",10.779601,106.593262,Quận Bình Tân,,0,2
1944,Q1 040,Khách sạn New world,"Old: 40 Phạm Hồng Thái, Phường Bến Thành, Quận 1 | New: 40 Phạm Hồng Thái, Phường Bến Thành | Outbound: 65",10.77129,106.695824,Quận 1,,0,2
1945,BX 50,Sân bay Tân Sơn Nhất,"Old: Sân bay Tân Sơn Nhất Trường Sơn_QTB, Phường 01, Quận Tân Bình | New: Sân bay Tân Sơn Nhất Trường Sơn_QTB, Phường Tân Sơn Hòa | Outbound: 103 | Inbound: 103",10.815592,106.66383,Quận Tân Bình,,0,2
195,Q3 056,Coop Mart Nguyễn Đình Chiểu,"Old: 143 Nam Kỳ Khởi Nghĩa, Phường 06, Quận 3 | New: 143 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa | Inbound: 4, 93",10.78113,106.693152,Quận 3,,0,2
196,Q3 053,Trần Quốc Toản,"Old: 201 F-E Nam Kỳ Khởi Nghĩa, Phường 07, Quận 3 | New: 201 F-E Nam Kỳ Khởi Nghĩa, Phường 07 | Inbound: 4",10.786831,106.686897,Quận 3,,0,2
1963,QBT 267,Phòng tiếp dân,"Old: 160 (Mầm non Cẩm Tú) Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân | New: 160 (Mầm non Cẩm Tú) Mã Lò, Phường Bình Trị Đông A | Outbound: 41",10.768097,106.603239,Quận Bình Tân,,0,2
1966,QBT 265,Công ty Đại Càng Phát,"Old: 290 Mã Lò, Phường Bình Trị Đông B, Quận Bình Tân | New: 290 Mã Lò, Phường Bình Trị Đông B | Outbound: 41",10.771929,106.602053,Quận Bình Tân,,0,2
1967,QTP 085,Trạm Bình Long,"Old: 595-597 Tân Kỳ Tân Quý, Phường Tân Qúy, Quận Tân Phú | New: 595-597 Tân Kỳ Tân Quý, Phường Tân Qúy | Outbound: 69",10.796944,106.614241,Quận Tân Phú,,0,2
1968,QBT 243,Ngã 3 Áo Đôi,"Old: 330 Mã Lò, Phường Bình Trị Đông B, Quận Bình Tân | New: 330 Mã Lò, Phường Bình Trị Đông B | Outbound: 41",10.77479,106.601313,Quận Bình Tân,,0,2
197,Q3 057,Trường THPT Lê Quý Đôn,"Old: Đối diện 166 - 168 Nam Kỳ Khởi Nghĩa, Phường 06, Quận 3 | New: Đối diện 166 - 168 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa | Inbound: 4, 93",10.779844,106.69452,Quận 3,,0,2
1970,QTP 086,Trường Tiểu Học Tân Quý,"Old: 545 Tân Kỳ Tân Quý, Phường Tân Qúy, Quận Tân Phú | New: 545 Tân Kỳ Tân Quý, Phường Tân Qúy | Outbound: 69",10.79844,106.61688,Quận Tân Phú,,0,2
1973,QTP 087,Tân Quý,"Old: 457-459 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú | New: 457-459 Tân Kỳ Tân Quý, Phường Tân Sơn Nhì | Outbound: 69",10.799283,106.61901,Quận Tân Phú,,0,2
1974,QTP 072,Trạm Bờ Bao Tân Thắng,"Old: 271 Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú | New: 271 Lê Trọng Tấn, Phường Sơn Kỳ | Inbound: 41, 69",10.80731,106.622368,Quận Tân Phú,,0,2
1975,QTP 073,Nguyễn Hữu Tiến,"Old: Đối diện 220 (số 213) Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú | New: Đối diện 220 (số 213) Lê Trọng Tấn, Phường Sơn Kỳ | Inbound: 41, 69",10.806767,106.624886,Quận Tân Phú,,0,2
198,Q3 055,Điện Biên Phủ,"Old: 159 Nam Kỳ Khởi Nghĩa, Phường 06, Quận 3 | New: 159 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa | Inbound: 4",10.783116,106.69099,Quận 3,,0,1
199,Q1 076,Chùa Ông,"Old: Đối diện 96A Nam Kỳ Khởi Nghĩa, Phường Bến Thành, Quận 1 | New: Đối diện 96A Nam Kỳ Khởi Nghĩa, Phường Bến Thành | Inbound: 4, 44, 93",10.773957,106.699722,Quận 1,,0,2
2,Q5 016,Chợ Kim Biên,"Old: 12-Nov Hải Thượng Lãn Ông, Phường 01, Quận 5 | New: 11-12 Hải Thượng Lãn Ông, Phường Chợ Lớn | Outbound: 47 | Inbound: 1",10.750732,106.655075,Quận 5,,0,2
20,Q5 098,Nguyễn Biểu,"Old: 651 Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 5 | New: 651 Trần Hưng Đạo, Phường Chợ Quán | Inbound: 1",10.756066,106.68437,Quận 5,,0,2
200,Q1 075,Tòa án Nhân dân Thành Phố,"Old: 131 Nam Kỳ Khởi Nghĩa, Phường Bến Nghé, Quận 1 | New: 131 Nam Kỳ Khởi Nghĩa, Phường Bến Thành | Inbound: 4, 93",10.776052,106.698647,Quận 1,,0,2
2000,QTP 062,Nguyễn Hữu Tiến,"Old: 188 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú | New: 188 Lê Trọng Tấn, Phường Tây Thạnh | Outbound: 41, 69",10.806785,106.625366,Quận Tân Phú,,0,2
2004,QTP 082,Tân Quý,"Old: Kế 410 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú | New: Kế 410 Tân Kỳ Tân Quý, Phường Sơn Kỳ | Inbound: 69",10.799231,106.618629,Quận Tân Phú,,0,2
2005,QTP 063,Trạm Bờ Bao Tân Thắng,"Old: 284 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú | New: 284 Lê Trọng Tấn, Phường Tây Thạnh | Outbound: 41, 69",10.807464,106.622177,Quận Tân Phú,,0,2
2007,QTP 083,Trường Tiểu Học Tân Quý,"Old: 3/1B Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú | New: 3/1B Tân Kỳ Tân Quý, Phường Sơn Kỳ | Inbound: 69",10.798385,106.616493,Quận Tân Phú,,0,2
2009,QTP 084,Trạm Bình Long,"Old: 520-522 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú | New: 520-522 Tân Kỳ Tân Quý, Phường Sơn Kỳ | Inbound: 69",10.797263,106.614571,Quận Tân Phú,,0,2
201,Q1 077,Trường CĐKT Cao Thắng,"Old: Đối diện 86 Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Quận 1 | New: Đối diện 86 Nam Kỳ Khởi Nghĩa, Phường Bến Thành | Inbound: 4, 44, 93",10.771416,106.700851,Quận 1,,0,2
2010,QBT 261,Công ty Đại Càng Phát,"Old: 247 Mã Lò, Phường Bình Trị Đông B, Quận Bình Tân | New: 247 Mã Lò, Phường Bình Trị Đông B | Inbound: 41",10.77235,106.601849,Quận Bình Tân,,0,2
2011,QBT 260,Ngã 3 Ao Đôi,"Old: 339 Mã Lò, Phường Bình Trị Đông B, Quận Bình Tân | New: 339 Mã Lò, Phường Bình Trị Đông B | Inbound: 41",10.775607,106.600991,Quận Bình Tân,,0,2
2013,QBT 262,Phòng tiếp dân,"Old: 201 Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân | New: 201 Mã Lò, Phường Bình Trị Đông A | Inbound: 41",10.768224,106.60311,Quận Bình Tân,,0,2
2028,Q1 194,Trường Cao Thắng,"Old: Trường Cao Thắng Hàm Nghi, Phường Bến Nghé, Quận 1 | New: Trường Cao Thắng Hàm Nghi, Phường Bến Nghé | Outbound: 1 | Inbound: 20, 88, 102",10.771043,106.701853,Quận 1,,0,2
2038,QBTH 092,Ngã Tư Xóm Gà,"Old: 424 Lê Quang Định, Phường 11, Quận Bình Thạnh | New: 424 Lê Quang Định, Phường Bình Lợi Trung | Outbound: 146",10.811666,106.69085,Quận Bình Thạnh,,0,2
2039,QBTH 097,Bệnh Viện Gia Định,"Old: 2 Nơ Trang Long, Phường 12, Quận Bình Thạnh | New: 2 Nơ Trang Long, Phường Bình Thạnh | Inbound: 146",10.803488,106.695013,Quận Bình Thạnh,,0,2
2043,QBTH 091,Chùa Già Lam,"Old: 488 Lê Quang Định, Phường 11, Quận Bình Thạnh | New: 488 Lê Quang Định, Phường Bình Lợi Trung | Outbound: 146",10.814522,106.68974,Quận Bình Thạnh,,0,2
2046,QGV 152,Trường Đại học Công nghiệp,"Old: 28 Nguyễn Văn Nghi, Phường 11, Quận Gò Vấp | New: 28 Nguyễn Văn Nghi, Phường An Nhơn | Outbound: 146",10.821598,106.688774,Quận Gò Vấp,,0,2
2047,QGV 185,Ngã Ba Nguyên Hồng,"Old: 566 Lê Quang Định, Phường 11, Quận Gò Vấp | New: 566 Lê Quang Định, Phường Hạnh Thông | Outbound: 146",10.817294,106.689,Quận Gò Vấp,,0,2
2052,Q12 059,Cầu vượt Quang Trung,"Old: 170 Tô Ký, Xã Bà Điểm, Quận 12 | New: 170 Tô Ký, Phường Đông Hưng Thuận | Outbound: 62",10.849823,106.632185,Quận 12,,0,2
2056,Q12 058,Chợ Cầu,"Old: B79 Tô Ký, Xã Bà Điểm, Quận 12 | New: B79 Tô Ký, Phường Đông Hưng Thuận | Inbound: 62",10.848148,106.634068,Quận 12,,0,2
2057,Q12 018,Công viên Phần mềm Quang Trung,"Old: Công viên Phần mềm Quang Trung Tô Ký, Xã Bà Điểm, Quận 12 | New: Công viên Phần mềm Quang Trung Tô Ký, Phường Trung Mỹ Tây | Inbound: 62",10.852726,106.626531,Quận 12,,0,2
208,Q12 055,Ngã tư Ga,"Old: 141-143A Hà Huy Giáp, Phường Thạnh Lộc, Quận 12 | New: 141-143A Hà Huy Giáp, Phường An Phú Đông | Inbound: 161",10.857984,106.679649,Quận 12,,0,2
2083,QTD 169,Vietcombank,"Old: Ngân hàng Vietcombank Quốc lộ 1, Phường Linh Trung, TP. Thủ Đức - KV3 | New: Ngân hàng Vietcombank Quốc lộ 1, Phường Linh Trung | Outbound: 93",10.871597,106.769643,TP. Thủ Đức - KV3,,0,2
2084,QTD 170,Nghĩa trang TP,"Old: Cổng nghĩa trang thành phố Quốc lộ 1, Phường Linh Trung, TP. Thủ Đức - KV3 | New: Cổng nghĩa trang thành phố Quốc lộ 1, Phường Linh Trung | Outbound: 93",10.870507,106.773039,TP. Thủ Đức - KV3,,0,2
209,QGV 112,Cầu An Lộc,"Old: 523-525 Nguyễn Oanh, Phường 06, Quận Gò Vấp | New: 523-525 Nguyễn Oanh, Phường Gò Vấp | Inbound: 161",10.848838,106.678539,Quận Gò Vấp,,0,2
2090,Q12 031,Công viên Phần mềm Quang Trung,"Old: 389 Tô Ký, Xã Bà Điểm, Quận 12 | New: 389 Tô Ký, Phường Trung Mỹ Tây | Inbound: 62",10.853248,106.625914,Quận 12,,0,2
2091,Q12 057,Cầu vượt Quang Trung,"Old: B45 Tô Ký, Xã Bà Điểm, Quận 12 | New: B45 Tô Ký, Phường Đông Hưng Thuận | Inbound: 62",10.84946,106.632174,Quận 12,,0,2
2092,Q12 060,Chợ Cầu,"Old: 84A Tô Ký, Xã Bà Điểm, Quận 12 | New: 84A Tô Ký, Phường Đông Hưng Thuận | Outbound: 62",10.848253,106.634363,Quận 12,,0,2
21,Q1 133,Sở PCCC,"Old: 359 Trần Hưng Đạo, Phường Cô Giang, Quận 1 | New: 359 Trần Hưng Đạo, Phường Cầu Ông Lãnh | Inbound: 1",10.760656,106.689096,Quận 1,,0,2
210,QGV 113,Bến Đò,"Old: 451 Nguyễn Oanh, Phường 06, Quận Gò Vấp | New: 451 Nguyễn Oanh, Phường Gò Vấp | Inbound: 161",10.847015,106.67826,Quận Gò Vấp,,0,2
2101,QGV 200,Trường Đại học Công nghiệp,"Old: 5 Nguyễn Văn Nghi, Phường 11, Quận Gò Vấp | New: 5 Nguyễn Văn Nghi, Phường Hạnh Thông | Inbound: 146",10.822394,106.688254,Quận Gò Vấp,,0,2
2104,QGV 186,Ngã Ba Nguyên Hồng,"Old: 497 Lê Quang Định, Phường 11, Quận Gò Vấp | New: 497 Lê Quang Định, Phường Hạnh Thông | Inbound: 146",10.817789,106.689091,Quận Gò Vấp,,0,2
2105,QBTH 089,Ngã Tư Xóm Gà,"Old: 337 Lê Quang Định, Phường 11, Quận Bình Thạnh | New: 337 Lê Quang Định, Phường Bình Lợi Trung | Inbound: 146",10.812019,106.690426,Quận Bình Thạnh,,0,2
2106,QBTH 090,Chùa Già Lam,"Old: 435 Lê Quang Định, Phường 11, Quận Bình Thạnh | New: 435 Lê Quang Định, Phường Bình Lợi Trung | Inbound: 146",10.81517,106.689016,Quận Bình Thạnh,,0,2
211,Q12 056,Nhà hàng Bến Xưa,"Old: 205 Hà Huy Giáp, Phường 06, Quận 12 | New: 205 Hà Huy Giáp, Phường An Phú Đông | Inbound: 161",10.853474,106.679006,Quận 12,,0,2
2110,QBTH 112,Bệnh Viện Gia Định,"Old: 1 Nơ Trang Long, Phường 12, Quận Bình Thạnh | New: 1 Nơ Trang Long, Phường 12 | Outbound: 146",10.803984,106.694884,Quận Bình Thạnh,,0,2
2114,Q1 018,Tòa nhà Bitexco,"Old: 31-33-35 Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1 | New: 31-33-35 Hàm Nghi, Phường Nguyễn Thái Bình | Outbound: 20",10.770685,106.704792,Quận 1,,0,2
2115,Q1 019,Cục Hải Quan Thành Phố,"Old: 1 Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1 | New: 1 Hàm Nghi, Phường Nguyễn Thái Bình | Outbound: 20",10.770637,106.705785,Quận 1,,0,2
2116,Q4 026,Đại học Luật,"Old: 8A Nguyễn Tất Thành, Phường Nguyễn Thái Bình, Quận 4 | New: 8A Nguyễn Tất Thành, Phường Xóm Chiếu | Outbound: 20",10.767288,106.706032,Quận 4,,0,2
212,QGV 114,Bưu điện An Nhơn,"Old: 357 Nguyễn Oanh, Phường 06, Quận Gò Vấp | New: 357 Nguyễn Oanh, Phường Gò Vấp | Inbound: 161",10.843975,106.677214,Quận Gò Vấp,,0,2
2122,Q7 004,Khu chế xuất Tân Thuận,"Old: 298 Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7 | New: 298 Huỳnh Tấn Phát, Phường Tân Thuận Tây | Outbound: 20",10.75166,106.728428,Quận 7,,0,2
2123,Q7 005,Bùi Văn Ba,"Old: 338 Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7 | New: 338 Huỳnh Tấn Phát, Phường Bình Thuận | Outbound: 20",10.749151,106.728643,Quận 7,,0,2
2124,Q7 007,Trường Huỳnh Tấn Phát,"Old: 488 Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7 | New: 488 Huỳnh Tấn Phát, Phường Bình Thuận | Outbound: 20",10.742901,106.729485,Quận 7,,0,2
2125,Q7 006,Nhà tưởng niệm Bác Hồ,"Old: 448A Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7 | New: 448A Huỳnh Tấn Phát, Phường Bình Thuận | Outbound: 20",10.745061,106.729163,Quận 7,,0,2
2126,Q7 008,Nghĩa trang liệt sỹ Nhà Bè,"Old: Nghĩa trang liệt sỹ Nhà Bè Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7 | New: Nghĩa trang liệt sỹ Nhà Bè Huỳnh Tấn Phát, Phường Bình Thuận | Outbound: 20",10.740381,106.729876,Quận 7,,0,2
2127,Q7 010,Phú Thuận,"Old: 748 Huỳnh Tấn Phát, Phường Tân Phú, Quận 7 | New: 748 Huỳnh Tấn Phát, Phường Tân Phú | Outbound: 20",10.731337,106.731652,Quận 7,,0,2
2128,Q7 012,Gò Ô Môi,"Old: 864 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 864 Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.728433,106.732677,Quận 7,,0,2
2129,Q7 011,Gò Ô Môi,"Old: 955A Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7 | New: 955A Huỳnh Tấn Phát, Phường Phú Thuận | Inbound: 20",10.728654,106.732838,Quận 7,,0,2
213,Q12 033,Ngã tư Ga,"Old: 154 Hà Huy Giáp, Phường Thạnh Lộc, Quận 12 | New: 154 Hà Huy Giáp, Phường An Phú Đông | Outbound: 161",10.857331,106.679907,Quận 12,,0,2
2130,Q7 009,Cầu Phú Mỹ,"Old: 560 (16/8) Huỳnh Tấn Phát, Phường Tân Phú, Quận 7 | New: 560 (16/8) Huỳnh Tấn Phát, Phường Tân Phú | Outbound: 20",10.736803,106.730434,Quận 7,,0,2
2131,Q7 014,Mầm non Ban Mai,"Old: 1004A Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1004A Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.722836,106.735412,Quận 7,,0,2
2132,Q7 013,Khu phố 3,"Old: 936 Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7 | New: 936 Huỳnh Tấn Phát, Phường Tân Mỹ | Outbound: 20",10.724986,106.734302,Quận 7,,0,2
2133,Q7 016,Trường Nguyễn Văn Hưởng,"Old: 1166 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1166 Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.71884,106.736593,Quận 7,,0,2
2134,Q7 018,Hoàng Quốc Việt,"Old: 1312 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1312 Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.714782,106.736813,Quận 7,,0,2
2135,Q7 015,Ban chỉ huy Quân sự Quận 7,"Old: 1092-1094 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1092-1094 Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.720833,106.736378,Quận 7,,0,2
2136,Q7 017,Nhà sách Nguyễn Văn Cừ,"Old: 1260 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1260 Huỳnh Tấn Phát, Phường Phú Mỹ | Outbound: 20",10.7166,106.736732,Quận 7,,0,2
2137,HNB 012,Việt Long Sài Gòn,"Old: Công ty Việt Long Sài Gòn Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: Công ty Việt Long Sài Gòn Huỳnh Tấn Phát, Xã Phú Xuân | Outbound: 20",10.676897,106.757192,Huyện Nhà Bè,,0,2
2138,HNB 011,Ủy ban xã Phú Xuân,"Old: 2524 (790B) Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2524 (790B) Huỳnh Tấn Phát, Xã Phú Xuân | Outbound: 20",10.677925,106.754419,Huyện Nhà Bè,,0,2
2139,HNB 014,Chùa Bà Châu Đốc 2,"Old: 2864 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2864 Huỳnh Tấn Phát, Xã Phú Xuân | Outbound: 20",10.674752,106.76268,Huyện Nhà Bè,,0,2
2140,BX 72,Bến xe buýt Bình Khánh,"Old: BẾN XE BUÝT BÌNH KHÁNH Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: BẾN XE BUÝT BÌNH KHÁNH Huỳnh Tấn Phát, Xã Nhà Bè | Outbound: 20 | Inbound: 20",10.673856,106.766263,Huyện Nhà Bè,,0,2
2141,HNB 013,Trường Lê Văn Hưu,"Old: Đối diện 74/4B Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: Đối diện 74/4B Huỳnh Tấn Phát, Xã Phú Xuân | Outbound: 20",10.675922,106.759611,Huyện Nhà Bè,,0,2
2142,QTD 184,Trung tâm kho vận Linh Xuân,"Old: Trung tâm kho vận Linh Xuân Quốc lộ 1, Phường Linh Xuân, TP. Thủ Đức - KV3 | New: Trung tâm kho vận Linh Xuân Quốc lộ 1, Phường Linh Xuân | Inbound: 93",10.870254,106.774932,TP. Thủ Đức - KV3,,0,2
2143,QTD 186,Công ty Nissan,"Old: Đối diện công ty Nissan (559) Quốc lộ 1, Phường Linh Trung, TP. Thủ Đức - KV3 | New: Đối diện công ty Nissan (559) Quốc lộ 1, Phường Linh Xuân | Inbound: 93",10.872419,106.768248,TP. Thủ Đức - KV3,,0,2
2144,HNB 015,Phà Bình Khánh,"Old: 2756 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2756 Huỳnh Tấn Phát, Xã Phú Xuân | Outbound: 20",10.673761,106.765233,Huyện Nhà Bè,,0,2
2145,QTD 179,Thảo Nguyên,"Old: 35B Quốc lộ 1, Phường Linh Trung, TP. Thủ Đức - KV3 | New: 35B Quốc lộ 1, Phường Linh Trung | Inbound: 93",10.865335,106.793938,TP. Thủ Đức - KV3,,0,2
2147,QTD 185,Nghĩa trang Thành phố,"Old: Cột điện NG/1 Quốc lộ 1, Phường Linh Xuân, TP. Thủ Đức - KV3 | New: Cột điện NG/1 Quốc lộ 1, Phường Linh Xuân | Inbound: 93",10.871313,106.771671,TP. Thủ Đức - KV3,,0,2
2148,Q8 071,Bến xe Quận 8,"Old: 328-330 Quốc lộ 50, Xã Bình Hưng, Quận 8 | New: 328-330 Quốc lộ 50, Phường Bình Đông | Outbound: 47",10.732776,106.656051,Quận 8,,0,2
2149,HBC 168,Công an Bình Hưng,"Old: A6/17 Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh | New: A6/17 Quốc lộ 50, Ấp 2 | Outbound: 47",10.7308,106.655971,Huyện Bình Chánh,,0,2
2150,HBC 170,Giáo xứ Bình Hưng,"Old: A13/1 Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh | New: A13/1 Quốc lộ 50, Ấp 6 | Outbound: 47",10.725292,106.655831,Huyện Bình Chánh,,0,2
2151,HBC 169,Mầm non Ánh Dương,"Old: A11/9 (A11/07) Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh | New: A11/9 (A11/07) Quốc lộ 50, Ấp 4 | Outbound: 47",10.72789,106.65589,Huyện Bình Chánh,,0,2
2152,HBC 413,Bệnh viện Bình Chánh,"Old: Đ/d SatraFood E9/8A-8C (Bệnh viện Bình Chánh Cũ) Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh | New: Đ/d SatraFood E9/8A-8C (Bệnh viện Bình Chánh Cũ) Nguyễn Hữu Trí, Thị trấn Tân Túc | Outbound: 84",10.696259,106.592746,Huyện Bình Chánh,,0,2
2153,HBC 171,Bình Hưng,"Old: B2/21A Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh | New: B2/21A Quốc lộ 50, Ấp 8 | Outbound: 47",10.72058,106.655686,Huyện Bình Chánh,,0,2
2154,HBC 412,Trung tâm văn hóa huyện Bình Chánh,"Old: E8/14B (Đ/d TTVH huyện Bình Chánh) Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh | New: E8/14B (Đ/d TTVH huyện Bình Chánh) Nguyễn Hữu Trí, Ấp 57 | Outbound: 84",10.69599,106.590321,Huyện Bình Chánh,,0,2
2155,HBC 414,Chùa Tam Bửu,"Old: Đ/d A9/16 Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh | New: Đ/d A9/16 Nguyễn Hữu Trí, Thị trấn Tân Túc | Outbound: 84",10.696713,106.5962,Huyện Bình Chánh,,0,2
2156,HBC 410,Cầu Chợ Đệm,"Old: A1/1 Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh | New: A1/1 Nguyễn Hữu Trí, Thị trấn Tân Túc | Outbound: 73, 84",10.693112,106.580885,Huyện Bình Chánh,,0,2
2157,HBC 411,Thiên Giang,"Old: E5/1 - Công ty Vĩnh Tiến Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh | New: E5/1 - Công ty Vĩnh Tiến Nguyễn Hữu Trí, Thị trấn Tân Túc | Outbound: 84",10.6952,106.587655,Huyện Bình Chánh,,0,2
2159,HBC 076,Bùi Thanh Khiết,"Old: C1/2C Bùi Thanh Khiết, Thị trấn Tân Túc, Huyện Bình Chánh | New: C1/2C Bùi Thanh Khiết, Ấp 50 | Inbound: 73",10.690208,106.574442,Huyện Bình Chánh,,0,2
2172,BX 55,KCN LÊ MINH XUÂN,"Old: ĐẦU BẾN KCN LÊ MINH XUÂN Trần Đại Nghĩa, Xã Lê Minh Xuân, Huyện Bình Chánh | New: ĐẦU BẾN KCN LÊ MINH XUÂN Trần Đại Nghĩa, Xã Bình Lợi | Outbound: 61, 73 | Inbound: 61, 73",10.744065,106.539509,Huyện Bình Chánh,,0,2
2173,HNB 016,Chùa Bà Châu Đốc 2,"Old: 2775-2777 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2775-2777 Huỳnh Tấn Phát, Xã Phú Xuân | Inbound: 20",10.674931,106.762626,Huyện Nhà Bè,,0,2
2174,HNB 111,Phà Bình Khánh,"Old: 2919 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2919 Huỳnh Tấn Phát, Xã Phú Xuân | Inbound: 20",10.673856,106.765426,Huyện Nhà Bè,,0,2
2175,Q7 027,Hoàng Quốc Việt,"Old: 1393-1395 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1393-1395 Huỳnh Tấn Phát, Phường Phú Mỹ | Inbound: 20",10.714624,106.737081,Quận 7,,0,2
2176,HNB 018,Việt Long Sài Gòn,"Old: 817 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 817 Huỳnh Tấn Phát, Xã Phú Xuân | Inbound: 20",10.676882,106.757594,Huyện Nhà Bè,,0,2
2177,HNB 019,Ủy ban xã Phú Xuân,"Old: 2461 Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè | New: 2461 Huỳnh Tấn Phát, Xã Phú Xuân | Inbound: 20",10.678115,106.754354,Huyện Nhà Bè,,0,2
2178,Q7 028,Nhà sách Nguyễn Văn Cừ,"Old: Đối diện 1260 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: Đối diện 1260 Huỳnh Tấn Phát, Phường Phú Mỹ | Inbound: 20",10.716732,106.736974,Quận 7,,0,2
2179,Q7 029,Trường Nguyễn Văn Hưởng,"Old: 1255 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1255 Huỳnh Tấn Phát, Phường Phú Mỹ | Inbound: 20",10.718656,106.736882,Quận 7,,0,2
2180,Q7 030,Ban chỉ huy quân sự Quận 7,"Old: 1193 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1193 Huỳnh Tấn Phát, Phường Phú Mỹ | Inbound: 20",10.721054,106.73656,Quận 7,,0,2
2181,Q7 031,Mầm non Ban Mai,"Old: 1097 Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7 | New: 1097 Huỳnh Tấn Phát, Phường Phú Mỹ | Inbound: 20",10.723141,106.735525,Quận 7,,0,2
2182,Q7 032,Khu phố 3,"Old: 1027 Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7 | New: 1027 Huỳnh Tấn Phát, Phường Phú Thuận | Inbound: 20",10.725028,106.734554,Quận 7,,0,2
2183,Q7 033,Phú Thuận,"Old: 853 Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7 | New: 853 Huỳnh Tấn Phát, Phường Phú Thuận | Inbound: 20",10.731727,106.731834,Quận 7,,0,2
2184,Q7 035,Cầu Phú Mỹ,"Old: 731 Huỳnh Tấn Phát, Phường Tân Phú, Quận 7 | New: 731 Huỳnh Tấn Phát, Phường Tân Phú | Inbound: 20",10.736639,106.730681,Quận 7,,0,2
